sampletype	type	rowname	value
cervical	Never smoker (control)	distal_epithelial_hyperM	0.0829640893065158
cervical	Never smoker (control)	epithelial_hypoM	-1.01244217600417
cervical	Never smoker (control)	immune_hypoM	-0.942190428657546
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.185151173722608
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.0668135550669915
cervical	Never smoker (control)	epithelial_hypoM	0.172853102385537
cervical	Never smoker (control)	immune_hypoM	-0.299863020457423
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.593975873785448
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.337650141373939
cervical	Never smoker (control)	epithelial_hypoM	-0.91294925340159
cervical	Never smoker (control)	immune_hypoM	-0.647317156757863
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.969362024951585
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.541818637509361
cervical	Never smoker (control)	epithelial_hypoM	-0.947359194800509
cervical	Never smoker (control)	immune_hypoM	-0.923065872106167
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.330954797568288
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.197267568684805
cervical	Never smoker (control)	epithelial_hypoM	-0.667265304111738
cervical	Never smoker (control)	immune_hypoM	-1.03214538921733
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.142224645065861
cervical	Never smoker (control)	distal_epithelial_hyperM	-1.72770371131653
cervical	Never smoker (control)	epithelial_hypoM	-1.03485596725488
cervical	Never smoker (control)	immune_hypoM	-0.524686295732584
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.770887006344558
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.567998383158765
cervical	Never smoker (control)	epithelial_hypoM	-0.890755174531157
cervical	Never smoker (control)	immune_hypoM	-0.72139548157799
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.0585683892644808
cervical	Never smoker (control)	distal_epithelial_hyperM	0.124881318642971
cervical	Never smoker (control)	epithelial_hypoM	-1.1011725461744
cervical	Never smoker (control)	immune_hypoM	-0.745317398029779
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.00833398468129497
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.496615995645443
cervical	Never smoker (control)	epithelial_hypoM	-1.19680691230356
cervical	Never smoker (control)	immune_hypoM	0.69599960715795
cervical	Never smoker (control)	proximal_epithelial_hyperM	-1.43569662086558
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.816746273869978
cervical	Never smoker (control)	epithelial_hypoM	-0.289966915292622
cervical	Never smoker (control)	immune_hypoM	0.46325869451748
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.464836357687916
cervical	Never smoker (control)	distal_epithelial_hyperM	0.155555901939543
cervical	Never smoker (control)	epithelial_hypoM	-1.07472516650625
cervical	Never smoker (control)	immune_hypoM	-1.33610882840914
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.434427703082186
cervical	Never smoker (control)	distal_epithelial_hyperM	-1.64119623129646
cervical	Never smoker (control)	epithelial_hypoM	-1.22891826209605
cervical	Never smoker (control)	immune_hypoM	-0.680244790867363
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.476298535948914
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.233283301099767
cervical	Never smoker (control)	epithelial_hypoM	-0.624939743978291
cervical	Never smoker (control)	immune_hypoM	-0.751199559097369
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.367617720343989
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.80736890316741
cervical	Never smoker (control)	epithelial_hypoM	0.527073292911116
cervical	Never smoker (control)	immune_hypoM	0.696339532338639
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.831187829321931
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.541962689059867
cervical	Never smoker (control)	epithelial_hypoM	-0.513712553027122
cervical	Never smoker (control)	immune_hypoM	-0.596388298832062
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.312403897939066
cervical	Never smoker (control)	distal_epithelial_hyperM	-1.01665757848124
cervical	Never smoker (control)	epithelial_hypoM	-0.389237410279202
cervical	Never smoker (control)	immune_hypoM	-0.292516373849948
cervical	Never smoker (control)	proximal_epithelial_hyperM	-1.63621244731431
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.501857101850909
cervical	Never smoker (control)	epithelial_hypoM	-1.15894280954536
cervical	Never smoker (control)	immune_hypoM	-1.55544448997656
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.602057664260195
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.82419925083352
cervical	Never smoker (control)	epithelial_hypoM	-0.225723844478415
cervical	Never smoker (control)	immune_hypoM	-0.0719305411495905
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.749207744558319
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.392107656726795
cervical	Never smoker (control)	epithelial_hypoM	-0.737631806249042
cervical	Never smoker (control)	immune_hypoM	-0.969835257709636
cervical	Never smoker (control)	proximal_epithelial_hyperM	1.31755010057048
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.588372761383004
cervical	Never smoker (control)	epithelial_hypoM	-0.833600795659262
cervical	Never smoker (control)	immune_hypoM	-0.546854061341835
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.711693203202381
cervical	Never smoker (control)	distal_epithelial_hyperM	-1.05058500758528
cervical	Never smoker (control)	epithelial_hypoM	-0.35226300173863
cervical	Never smoker (control)	immune_hypoM	-0.741417562641147
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.329475915239503
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.469871752335601
cervical	Never smoker (control)	epithelial_hypoM	-0.15890601539479
cervical	Never smoker (control)	immune_hypoM	-0.538537555750489
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.0625972460480765
cervical	Never smoker (control)	distal_epithelial_hyperM	-1.03117335411288
cervical	Never smoker (control)	epithelial_hypoM	-0.533585978101646
cervical	Never smoker (control)	immune_hypoM	-0.46362247245483
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.383697005785901
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.598798524506076
cervical	Never smoker (control)	epithelial_hypoM	-0.993103087106004
cervical	Never smoker (control)	immune_hypoM	-0.729082888295731
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.143010826767062
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.61612631664575
cervical	Never smoker (control)	epithelial_hypoM	-1.19758804060771
cervical	Never smoker (control)	immune_hypoM	-0.711997001943069
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.332371109128333
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.521136393007071
cervical	Never smoker (control)	epithelial_hypoM	-0.290293812511423
cervical	Never smoker (control)	immune_hypoM	-0.461373231904199
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.0527045763475967
cervical	Former smoker (control)	distal_epithelial_hyperM	0.750071520770208
cervical	Former smoker (control)	epithelial_hypoM	1.00422852998481
cervical	Former smoker (control)	immune_hypoM	-0.325836993439986
cervical	Former smoker (control)	proximal_epithelial_hyperM	1.2947948103865
cervical	Former smoker (control)	distal_epithelial_hyperM	0.818922734305664
cervical	Former smoker (control)	epithelial_hypoM	-0.444455636292452
cervical	Former smoker (control)	immune_hypoM	-0.639083077510072
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.37078992619062
cervical	Former smoker (control)	distal_epithelial_hyperM	0.123016637086958
cervical	Former smoker (control)	epithelial_hypoM	-0.287030086453854
cervical	Former smoker (control)	immune_hypoM	-0.43996723946046
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.132158305585209
cervical	Former smoker (control)	distal_epithelial_hyperM	0.893568894178308
cervical	Former smoker (control)	epithelial_hypoM	-1.41326619008382
cervical	Former smoker (control)	immune_hypoM	-0.507939572848791
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.0168019489932562
cervical	Former smoker (control)	distal_epithelial_hyperM	0.0644481766730829
cervical	Former smoker (control)	epithelial_hypoM	0.637298134491574
cervical	Former smoker (control)	immune_hypoM	0.299540413001695
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.77175087789908
cervical	Former smoker (control)	distal_epithelial_hyperM	-0.112311913726082
cervical	Former smoker (control)	epithelial_hypoM	0.189735112619918
cervical	Former smoker (control)	immune_hypoM	-0.263174904546505
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.636658822114559
cervical	Former smoker (control)	distal_epithelial_hyperM	0.430175827392223
cervical	Former smoker (control)	epithelial_hypoM	0.164674202612938
cervical	Former smoker (control)	immune_hypoM	-0.286401996607425
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.0881655577442825
cervical	Former smoker (control)	distal_epithelial_hyperM	0.405722960437024
cervical	Former smoker (control)	epithelial_hypoM	-0.317557834323737
cervical	Former smoker (control)	immune_hypoM	-0.316694292282821
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.507403007881701
cervical	Former smoker (control)	distal_epithelial_hyperM	-0.0554899892276208
cervical	Former smoker (control)	epithelial_hypoM	0.0757467324959537
cervical	Former smoker (control)	immune_hypoM	0.392463215606778
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.710458517399982
cervical	Former smoker (control)	distal_epithelial_hyperM	1.30311645190313
cervical	Former smoker (control)	epithelial_hypoM	-0.189863374615851
cervical	Former smoker (control)	immune_hypoM	-0.61479252036473
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.268289279464407
cervical	Former smoker (control)	distal_epithelial_hyperM	0.294362406021967
cervical	Former smoker (control)	epithelial_hypoM	-0.0246906706222661
cervical	Former smoker (control)	immune_hypoM	-0.540737769515121
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.332827752074728
cervical	Former smoker (control)	distal_epithelial_hyperM	-0.279952242272623
cervical	Former smoker (control)	epithelial_hypoM	0.686254683407362
cervical	Former smoker (control)	immune_hypoM	-0.433676329420917
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.697474351493319
cervical	Former smoker (control)	distal_epithelial_hyperM	-0.195872587328844
cervical	Former smoker (control)	epithelial_hypoM	-0.559328773927193
cervical	Former smoker (control)	immune_hypoM	-0.0702256089749392
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.523333866602745
cervical	Former smoker (control)	distal_epithelial_hyperM	0.184070407262132
cervical	Former smoker (control)	epithelial_hypoM	0.48166275649235
cervical	Former smoker (control)	immune_hypoM	0.274348344044731
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.0818842164532916
cervical	Former smoker (control)	distal_epithelial_hyperM	0.559071108021992
cervical	Former smoker (control)	epithelial_hypoM	0.11855805824016
cervical	Former smoker (control)	immune_hypoM	-0.656139103619755
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.240837797869531
cervical	Former smoker (control)	distal_epithelial_hyperM	0.325426316794975
cervical	Former smoker (control)	epithelial_hypoM	0.196492699700662
cervical	Former smoker (control)	immune_hypoM	-0.828417059209152
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.714956999175954
cervical	Former smoker (control)	distal_epithelial_hyperM	0.0228760235828993
cervical	Former smoker (control)	epithelial_hypoM	0.332381742330927
cervical	Former smoker (control)	immune_hypoM	-0.640674177663232
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.313545618085858
cervical	Former smoker (control)	distal_epithelial_hyperM	0.662872208561458
cervical	Former smoker (control)	epithelial_hypoM	0.292249139177372
cervical	Former smoker (control)	immune_hypoM	-1.14686137778073
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.480565227027968
cervical	Former smoker (control)	distal_epithelial_hyperM	0.887270050904796
cervical	Former smoker (control)	epithelial_hypoM	0.294278932348657
cervical	Former smoker (control)	immune_hypoM	-0.572555778600839
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.509601639850342
cervical	Former smoker (control)	distal_epithelial_hyperM	0.453080545054369
cervical	Former smoker (control)	epithelial_hypoM	-0.792795971874945
cervical	Former smoker (control)	immune_hypoM	-0.56512998069754
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.300601058120754
cervical	Former smoker (control)	distal_epithelial_hyperM	0.427626929764121
cervical	Former smoker (control)	epithelial_hypoM	0.11262472376156
cervical	Former smoker (control)	immune_hypoM	0.00490327927331725
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.485592352313867
cervical	Former smoker (control)	distal_epithelial_hyperM	0.560917989925666
cervical	Former smoker (control)	epithelial_hypoM	-0.294978536969365
cervical	Former smoker (control)	immune_hypoM	-0.359299096968726
cervical	Former smoker (control)	proximal_epithelial_hyperM	-1.02096084653224
cervical	Former smoker (control)	distal_epithelial_hyperM	0.640774867584149
cervical	Former smoker (control)	epithelial_hypoM	1.69890493870444
cervical	Former smoker (control)	immune_hypoM	-0.207668864438292
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.619299695779019
cervical	Former smoker (control)	distal_epithelial_hyperM	1.02156581258356
cervical	Former smoker (control)	epithelial_hypoM	0.282210845374237
cervical	Former smoker (control)	immune_hypoM	-0.491414022625168
cervical	Former smoker (control)	proximal_epithelial_hyperM	1.15422763025572
cervical	Former smoker (control)	distal_epithelial_hyperM	-0.280627371009106
cervical	Former smoker (control)	epithelial_hypoM	-0.178561271085271
cervical	Former smoker (control)	immune_hypoM	-0.473185438947841
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.0611900015304015
cervical	Former smoker (control)	distal_epithelial_hyperM	0.729280435575466
cervical	Former smoker (control)	epithelial_hypoM	0.0756679505550164
cervical	Former smoker (control)	immune_hypoM	-0.396493651785847
cervical	Former smoker (control)	proximal_epithelial_hyperM	1.03069222975647
cervical	Former smoker (control)	distal_epithelial_hyperM	-0.236319406428913
cervical	Former smoker (control)	epithelial_hypoM	0.214601702237663
cervical	Former smoker (control)	immune_hypoM	0.480922543403957
cervical	Former smoker (control)	proximal_epithelial_hyperM	-1.10483536899323
cervical	Former smoker (control)	distal_epithelial_hyperM	0.752395111389458
cervical	Former smoker (control)	epithelial_hypoM	0.516796011977987
cervical	Former smoker (control)	immune_hypoM	-0.0367124037489867
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.453881596474528
cervical	Former smoker (control)	distal_epithelial_hyperM	1.12617927017038
cervical	Former smoker (control)	epithelial_hypoM	0.275271534437419
cervical	Former smoker (control)	immune_hypoM	0.757178834046379
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.381263617464236
cervical	Former smoker (control)	distal_epithelial_hyperM	0.819934178514074
cervical	Former smoker (control)	epithelial_hypoM	-0.372292254210348
cervical	Former smoker (control)	immune_hypoM	-0.48861732583588
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.246552819558139
cervical	Former smoker (control)	distal_epithelial_hyperM	0.393441092297516
cervical	Former smoker (control)	epithelial_hypoM	-0.18027426187625
cervical	Former smoker (control)	immune_hypoM	-0.322866447927561
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.214098995616786
cervical	Former smoker (control)	distal_epithelial_hyperM	0.140721968009263
cervical	Former smoker (control)	epithelial_hypoM	1.32022409572565
cervical	Former smoker (control)	immune_hypoM	-0.383775582950664
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.69178363209853
cervical	Former smoker (control)	distal_epithelial_hyperM	1.17822461157126
cervical	Former smoker (control)	epithelial_hypoM	0.226356611643794
cervical	Former smoker (control)	immune_hypoM	-0.839547518608734
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.160430057973668
cervical	Former smoker (control)	distal_epithelial_hyperM	2.01878135272948
cervical	Former smoker (control)	epithelial_hypoM	-1.27238643281397
cervical	Former smoker (control)	immune_hypoM	-1.22800058841157
cervical	Former smoker (control)	proximal_epithelial_hyperM	1.63915192716263
cervical	Former smoker (control)	distal_epithelial_hyperM	0.637549267979396
cervical	Former smoker (control)	epithelial_hypoM	0.367510505742568
cervical	Former smoker (control)	immune_hypoM	-0.679131528868088
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.475517403382637
cervical	Former smoker (control)	distal_epithelial_hyperM	-0.25011761312268
cervical	Former smoker (control)	epithelial_hypoM	0.203957296919982
cervical	Former smoker (control)	immune_hypoM	-0.537301834213373
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.262372838373697
cervical	Former smoker (control)	distal_epithelial_hyperM	0.811718257457036
cervical	Former smoker (control)	epithelial_hypoM	-0.37278116649176
cervical	Former smoker (control)	immune_hypoM	-0.405606867465942
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.720212712547644
cervical	Former smoker (control)	distal_epithelial_hyperM	0.223399785175569
cervical	Former smoker (control)	epithelial_hypoM	0.436323071976186
cervical	Former smoker (control)	immune_hypoM	-0.308847916995567
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.534480053005546
cervical	Former smoker (control)	distal_epithelial_hyperM	0.775307757346948
cervical	Former smoker (control)	epithelial_hypoM	-0.0974897448519149
cervical	Former smoker (control)	immune_hypoM	-0.368012345058123
cervical	Former smoker (control)	proximal_epithelial_hyperM	-0.59093342717304
cervical	Former smoker (control)	distal_epithelial_hyperM	0.857482420848454
cervical	Former smoker (control)	epithelial_hypoM	0.0290745364213573
cervical	Former smoker (control)	immune_hypoM	-0.531606962682746
cervical	Former smoker (control)	proximal_epithelial_hyperM	0.419127878922511
cervical	Current smoker	distal_epithelial_hyperM	0.500302433438082
cervical	Current smoker	epithelial_hypoM	1.67973702965422
cervical	Current smoker	immune_hypoM	1.97532721746113
cervical	Current smoker	proximal_epithelial_hyperM	-0.353490369434029
cervical	Current smoker	distal_epithelial_hyperM	0.191360412347664
cervical	Current smoker	epithelial_hypoM	1.19628617431818
cervical	Current smoker	immune_hypoM	0.85351776644815
cervical	Current smoker	proximal_epithelial_hyperM	-0.207705460616387
cervical	Current smoker	distal_epithelial_hyperM	-0.373720611983117
cervical	Current smoker	epithelial_hypoM	0.712734591558112
cervical	Current smoker	immune_hypoM	1.50677391448255
cervical	Current smoker	proximal_epithelial_hyperM	-0.829651972782048
cervical	Current smoker	distal_epithelial_hyperM	-0.0999369019052588
cervical	Current smoker	epithelial_hypoM	2.3453708905975
cervical	Current smoker	immune_hypoM	1.8377052251991
cervical	Current smoker	proximal_epithelial_hyperM	-1.37527372368044
cervical	Current smoker	distal_epithelial_hyperM	0.848948322542996
cervical	Current smoker	epithelial_hypoM	0.441148352870523
cervical	Current smoker	immune_hypoM	1.17337090272429
cervical	Current smoker	proximal_epithelial_hyperM	1.2616852221015
cervical	Current smoker	distal_epithelial_hyperM	0.158930361400635
cervical	Current smoker	epithelial_hypoM	0.975330411191861
cervical	Current smoker	immune_hypoM	0.887704635261188
cervical	Current smoker	proximal_epithelial_hyperM	-0.282160392944812
cervical	Current smoker	distal_epithelial_hyperM	1.03766719532698
cervical	Current smoker	epithelial_hypoM	1.69439359867826
cervical	Current smoker	immune_hypoM	1.32129802578468
cervical	Current smoker	proximal_epithelial_hyperM	0.701236609337698
cervical	Current smoker	distal_epithelial_hyperM	1.6129398226455
cervical	Current smoker	epithelial_hypoM	1.94599296471609
cervical	Current smoker	immune_hypoM	1.29790953564985
cervical	Current smoker	proximal_epithelial_hyperM	0.777788692142943
cervical	Current smoker	distal_epithelial_hyperM	-0.486285696134273
cervical	Current smoker	epithelial_hypoM	1.29733340016054
cervical	Current smoker	immune_hypoM	1.30056051942959
cervical	Current smoker	proximal_epithelial_hyperM	-1.34404751785278
cervical	Current smoker	distal_epithelial_hyperM	-0.879745385514274
cervical	Current smoker	epithelial_hypoM	1.65000596283519
cervical	Current smoker	immune_hypoM	1.61256443438831
cervical	Current smoker	proximal_epithelial_hyperM	-1.67538963763583
cervical	Current smoker	distal_epithelial_hyperM	-0.331870636255358
cervical	Current smoker	epithelial_hypoM	-1.29150364839966
cervical	Current smoker	immune_hypoM	0.755493809990155
cervical	Current smoker	proximal_epithelial_hyperM	3.62340262428742
cervical	Current smoker	distal_epithelial_hyperM	0.424115141618517
cervical	Current smoker	epithelial_hypoM	1.4113191014521
cervical	Current smoker	immune_hypoM	0.79660931868797
cervical	Current smoker	proximal_epithelial_hyperM	-0.233485808788321
cervical	Current smoker	distal_epithelial_hyperM	-0.255616537881977
cervical	Current smoker	epithelial_hypoM	2.13634321077046
cervical	Current smoker	immune_hypoM	1.94785764163543
cervical	Current smoker	proximal_epithelial_hyperM	-1.47497364214643
cervical	Current smoker	distal_epithelial_hyperM	0.828894951168464
cervical	Current smoker	epithelial_hypoM	1.23573995153438
cervical	Current smoker	immune_hypoM	2.56209894792781
cervical	Current smoker	proximal_epithelial_hyperM	0.583358801507973
cervical	Current smoker	distal_epithelial_hyperM	1.17930503696839
cervical	Current smoker	epithelial_hypoM	1.69172223556524
cervical	Current smoker	immune_hypoM	1.50753858514587
cervical	Current smoker	proximal_epithelial_hyperM	0.426581958408274
cervical	Current smoker	distal_epithelial_hyperM	-0.146160881506122
cervical	Current smoker	epithelial_hypoM	0.82524652565775
cervical	Current smoker	immune_hypoM	1.19318396556598
cervical	Current smoker	proximal_epithelial_hyperM	0.0943686925003615
cervical	Current smoker	distal_epithelial_hyperM	1.97228321848606
cervical	Current smoker	epithelial_hypoM	1.13006009988266
cervical	Current smoker	immune_hypoM	1.94276045148999
cervical	Current smoker	proximal_epithelial_hyperM	0.473953884955218
cervical	Current smoker	distal_epithelial_hyperM	0.941884311789458
cervical	Current smoker	epithelial_hypoM	1.18046094918018
cervical	Current smoker	immune_hypoM	1.43947537627305
cervical	Current smoker	proximal_epithelial_hyperM	-0.00825804254270189
cervical	Current smoker	distal_epithelial_hyperM	0.209387457642575
cervical	Current smoker	epithelial_hypoM	1.17944441462626
cervical	Current smoker	immune_hypoM	0.237995939231331
cervical	Current smoker	proximal_epithelial_hyperM	-0.948766967350995
cervical	Current smoker	distal_epithelial_hyperM	0.602865933519511
cervical	Current smoker	epithelial_hypoM	0.852824831548234
cervical	Current smoker	immune_hypoM	0.777340491628991
cervical	Current smoker	proximal_epithelial_hyperM	0.584371388316148
cervical	Current smoker	distal_epithelial_hyperM	0.144986995242874
cervical	Current smoker	epithelial_hypoM	1.87228725271983
cervical	Current smoker	immune_hypoM	1.5115455672115
cervical	Current smoker	proximal_epithelial_hyperM	-0.714707440747891
cervical	Current smoker	distal_epithelial_hyperM	-1.32422866163437
cervical	Current smoker	epithelial_hypoM	-0.103140691188405
cervical	Current smoker	immune_hypoM	1.20620392409234
cervical	Current smoker	proximal_epithelial_hyperM	-0.293932006639135
cervical	Current smoker	distal_epithelial_hyperM	0.921409775579789
cervical	Current smoker	epithelial_hypoM	0.253747350739275
cervical	Current smoker	immune_hypoM	0.832334147691907
cervical	Current smoker	proximal_epithelial_hyperM	1.19418757384731
cervical	Current smoker	distal_epithelial_hyperM	0.695927524963899
cervical	Current smoker	epithelial_hypoM	1.25377812337755
cervical	Current smoker	immune_hypoM	1.09428059507575
cervical	Current smoker	proximal_epithelial_hyperM	0.362708974358567
cervical	Current smoker	distal_epithelial_hyperM	-0.250731439514798
cervical	Current smoker	epithelial_hypoM	1.95992560523423
cervical	Current smoker	immune_hypoM	1.9087127041093
cervical	Current smoker	proximal_epithelial_hyperM	-1.11605433867991
cervical	Current smoker	distal_epithelial_hyperM	-0.285482592880543
cervical	Current smoker	epithelial_hypoM	1.05006218209789
cervical	Current smoker	immune_hypoM	2.00814374972109
cervical	Current smoker	proximal_epithelial_hyperM	0.176352920049452
cervical	Current smoker	distal_epithelial_hyperM	0.842544591011984
cervical	Current smoker	epithelial_hypoM	1.46413222843742
cervical	Current smoker	immune_hypoM	1.8360295201846
cervical	Current smoker	proximal_epithelial_hyperM	0.462490135216537
cervical	Current smoker	distal_epithelial_hyperM	0.994476992925014
cervical	Current smoker	epithelial_hypoM	1.04544899014337
cervical	Current smoker	immune_hypoM	0.210866848448629
cervical	Current smoker	proximal_epithelial_hyperM	0.532420997328056
cervical	Current smoker	distal_epithelial_hyperM	0.177049197849883
cervical	Current smoker	epithelial_hypoM	1.38715403006457
cervical	Current smoker	immune_hypoM	1.00293292885021
cervical	Current smoker	proximal_epithelial_hyperM	-0.950083601474401
cervical	Current smoker	distal_epithelial_hyperM	2.20258054036711
cervical	Current smoker	epithelial_hypoM	1.30470976855009
cervical	Current smoker	immune_hypoM	2.57366725171284
cervical	Current smoker	proximal_epithelial_hyperM	0.532640842580305
cervical	Current smoker	distal_epithelial_hyperM	0.263995797437532
cervical	Current smoker	epithelial_hypoM	0.920613761331913
cervical	Current smoker	immune_hypoM	1.39690990495821
cervical	Current smoker	proximal_epithelial_hyperM	-0.195330224023377
cervical	Current smoker	distal_epithelial_hyperM	-0.330096309240351
cervical	Current smoker	epithelial_hypoM	1.43652876259229
cervical	Current smoker	immune_hypoM	0.686021146682475
cervical	Current smoker	proximal_epithelial_hyperM	-0.527632397066358
cervical	Current smoker	distal_epithelial_hyperM	-1.01979079056412
cervical	Current smoker	epithelial_hypoM	1.44298272855826
cervical	Current smoker	immune_hypoM	2.03354460167498
cervical	Current smoker	proximal_epithelial_hyperM	0.349989490587069
cervical	Current smoker	distal_epithelial_hyperM	0.61153726999487
cervical	Current smoker	epithelial_hypoM	1.2683934661276
cervical	Current smoker	immune_hypoM	0.184364379379979
cervical	Current smoker	proximal_epithelial_hyperM	-0.53181361327011
cervical	Current smoker	distal_epithelial_hyperM	6.67699280309276
cervical	Current smoker	epithelial_hypoM	1.01940809979144
cervical	Current smoker	immune_hypoM	1.28222334836328
cervical	Current smoker	proximal_epithelial_hyperM	1.21968583012847
cervical	Current smoker	distal_epithelial_hyperM	-0.345136007846981
cervical	Current smoker	epithelial_hypoM	0.864794469634843
cervical	Current smoker	immune_hypoM	0.59104284661512
cervical	Current smoker	proximal_epithelial_hyperM	-1.35322149076348
cervical	Current smoker	distal_epithelial_hyperM	-0.310894572181865
cervical	Current smoker	epithelial_hypoM	1.13801494013582
cervical	Current smoker	immune_hypoM	1.13578270394557
cervical	Current smoker	proximal_epithelial_hyperM	-0.471576144929345
cervical	Current smoker	distal_epithelial_hyperM	0.368024257698244
cervical	Current smoker	epithelial_hypoM	0.567342765486373
cervical	Current smoker	immune_hypoM	-0.638025404989859
cervical	Current smoker	proximal_epithelial_hyperM	0.354342089897014
cervical	Current smoker	distal_epithelial_hyperM	0.900936730386335
cervical	Current smoker	epithelial_hypoM	1.60045954282383
cervical	Current smoker	immune_hypoM	1.60796021211321
cervical	Current smoker	proximal_epithelial_hyperM	0.403089038265768
cervical	Current smoker	distal_epithelial_hyperM	1.1006154250954
cervical	Current smoker	epithelial_hypoM	1.29389501689049
cervical	Current smoker	immune_hypoM	2.51666609105862
cervical	Current smoker	proximal_epithelial_hyperM	0.51887492048275
cervical	Current smoker	distal_epithelial_hyperM	2.89207855209939
cervical	Current smoker	epithelial_hypoM	0.573333100003827
cervical	Current smoker	immune_hypoM	3.54283022576094
cervical	Current smoker	proximal_epithelial_hyperM	0.926037084075999
cervical	Current smoker	distal_epithelial_hyperM	0.612774734975348
cervical	Current smoker	epithelial_hypoM	0.521851659924611
cervical	Current smoker	immune_hypoM	0.445189436565132
cervical	Current smoker	proximal_epithelial_hyperM	0.568179580859678
